DATE/TIME,"Limbang, SARAWAK","ILP Miri, SARAWAK","Miri, SARAWAK","Samalaju, SARAWAK","Bintulu, SARAWAK","Mukah, SARAWAK","Kapit, SARAWAK","Sibu, SARAWAK","Sarikei, SARAWAK","Sri Aman, SARAWAK","Samarahan, SARAWAK","Kuching, SARAWAK"
2019-02-10 22:00:00,53,49,54,53,52,43,42,53,47,51,34,38
2019-02-10 23:00:00,53,47,54,53,52,43,43,53,47,51,35,39
2019-02-11 00:00:00,53,48,54,53,52,43,43,53,46,51,36,41
2019-02-11 01:00:00,53,44,54,53,52,44,44,53,47,51,36,41
2019-02-11 02:00:00,53,44,54,53,52,43,45,54,45,51,37,40
2019-02-11 03:00:00,53,44,54,53,52,43,46,54,44,51,37,39
2019-02-11 04:00:00,53,42,53,52,52,42,45,54,43,51,38,39
2019-02-11 05:00:00,53,40,53,53,52,39,45,54,42,52,39,40
2019-02-11 06:00:00,53,36,53,52,52,38,46,53,41,52,38,40
2019-02-11 07:00:00,53,35,52,52,52,39,46,53,41,52,37,40
2019-02-11 08:00:00,53,33,52,52,52,38,46,52,40,52,37,41
2019-02-11 09:00:00,53,31,52,52,52,37,47,51,38,52,37,42
2019-02-11 10:00:00,53,30,52,52,52,36,47,51,37,52,36,41
2019-02-11 11:00:00,53,32,52,51,52,34,46,51,35,52,35,41
2019-02-11 12:00:00,53,33,52,51,52,32,45,49,35,52,35,41
2019-02-11 13:00:00,53,35,52,51,52,31,45,48,35,52,36,40
2019-02-11 14:00:00,53,35,52,51,52,32,44,47,35,52,35,40
2019-02-11 15:00:00,53,36,52,51,52,32,42,45,34,53,35,40
2019-02-11 16:00:00,53,35,52,51,52,33,40,44,33,53,35,41
2019-02-11 17:00:00,53,36,52,50,52,30,37,44,32,52,34,41
2019-02-11 18:00:00,53,37,51,48,52,31,36,43,31,53,32,41
2019-02-11 19:00:00,53,38,50,47,52,30,36,42,31,52,30,41
2019-02-11 20:00:00,53,38,48,47,52,31,36,42,31,52,30,40
2019-02-11 21:00:00,54,38,47,45,52,30,35,42,31,51,29,40
2019-02-11 22:00:00,54,37,47,45,52,29,35,41,31,50,28,40
2019-02-11 23:00:00,54,37,46,45,52,28,34,41,30,49,28,40
2019-02-12 00:00:00,54,37,47,43,52,28,34,40,28,49,27,39
2019-02-12 01:00:00,54,39,47,44,52,27,33,50,28,48,27,39
2019-02-12 02:00:00,55,38,47,43,52,26,31,50,28,48,27,38
2019-02-12 03:00:00,54,39,50,42,52,26,32,49,28,47,26,37
2019-02-12 04:00:00,54,41,50,42,52,26,33,47,27,47,25,37
2019-02-12 05:00:00,55,44,51,40,52,25,32,46,26,45,25,37
2019-02-12 06:00:00,55,45,50,43,52,26,32,45,25,46,24,37
2019-02-12 07:00:00,55,45,51,44,52,27,31,46,24,44,24,37
2019-02-12 08:00:00,55,46,51,45,52,27,30,46,23,43,23,36
2019-02-12 09:00:00,55,47,51,44,52,28,29,46,23,43,25,35
2019-02-12 10:00:00,55,48,51,45,52,29,30,45,23,42,25,35
2019-02-12 11:00:00,55,48,51,46,52,29,31,45,23,43,27,35
2019-02-12 12:00:00,55,47,51,47,52,29,30,46,23,42,26,36
2019-02-12 13:00:00,55,45,51,48,52,31,29,45,23,41,27,37
2019-02-12 14:00:00,55,44,52,48,52,30,29,45,23,40,27,38
2019-02-12 15:00:00,55,44,51,48,52,29,32,46,23,38,26,39
2019-02-12 16:00:00,55,46,51,50,52,31,31,47,23,37,25,39
2019-02-12 17:00:00,55,44,51,51,52,33,31,47,23,36,25,39
2019-02-12 18:00:00,55,44,52,52,52,33,30,50,23,36,26,39
2019-02-12 19:00:00,55,42,52,52,52,34,33,50,23,36,27,40
2019-02-12 20:00:00,55,42,52,52,52,34,35,51,23,37,25,42
2019-02-12 21:00:00,55,44,52,52,52,35,35,51,24,39,25,42
2019-02-12 22:00:00,56,46,52,52,52,36,36,51,24,39,25,43
2019-02-12 23:00:00,56,47,52,52,52,36,37,52,25,40,24,42
2019-02-13 00:00:00,56,46,52,52,53,37,37,52,26,40,24,41
2019-02-13 01:00:00,58,46,52,52,53,37,37,45,27,40,22,40
2019-02-13 02:00:00,58,46,52,52,53,37,38,47,27,41,21,39
2019-02-13 03:00:00,58,47,52,52,53,38,38,48,28,41,21,39
2019-02-13 04:00:00,58,46,52,52,53,39,37,47,28,40,21,38
2019-02-13 05:00:00,58,44,52,51,53,40,36,47,28,38,19,37
2019-02-13 06:00:00,58,44,52,51,53,40,36,47,28,38,19,35
2019-02-13 07:00:00,58,44,52,51,53,38,37,47,27,38,19,34
2019-02-13 08:00:00,58,44,52,51,53,38,37,45,26,37,19,36
2019-02-13 09:00:00,57,43,52,51,53,36,36,46,25,36,17,36
2019-02-13 10:00:00,57,42,52,51,53,36,35,47,23,35,18,36
2019-02-13 11:00:00,57,42,52,51,53,35,35,47,24,33,16,37
2019-02-13 12:00:00,57,42,52,51,53,34,36,46,23,33,16,36
2019-02-13 13:00:00,57,42,51,51,53,32,36,47,22,33,15,36
2019-02-13 14:00:00,57,42,51,51,53,32,37,46,21,33,14,34
2019-02-13 15:00:00,57,41,51,51,53,33,36,46,21,34,14,36
2019-02-13 16:00:00,58,41,51,48,53,31,37,45,21,34,15,35
2019-02-13 17:00:00,58,42,51,48,53,29,37,45,21,33,15,35
2019-02-13 18:00:00,57,42,51,45,53,29,37,44,20,32,15,35
2019-02-13 19:00:00,58,42,49,43,53,28,34,43,21,31,15,34
2019-02-13 20:00:00,57,41,49,41,53,28,32,42,20,30,15,34
2019-02-13 21:00:00,57,41,49,40,53,26,31,41,19,27,15,34
2019-02-13 22:00:00,57,41,48,37,53,25,31,40,19,26,16,34
2019-02-13 23:00:00,56,41,49,38,53,24,30,39,18,24,16,35
2019-02-14 00:00:00,56,41,49,38,53,24,29,37,17,23,17,37
2019-02-14 01:00:00,54,41,49,41,53,24,29,35,16,22,17,38
2019-02-14 02:00:00,54,42,51,43,53,26,28,32,16,20,17,40
2019-02-14 03:00:00,54,42,52,44,53,25,28,31,15,19,18,41
2019-02-14 04:00:00,54,44,52,44,53,24,30,33,16,18,18,40
2019-02-14 05:00:00,54,47,52,45,53,25,30,34,17,19,19,40
2019-02-14 06:00:00,54,47,52,46,53,25,30,33,18,18,20,42
2019-02-14 07:00:00,54,48,52,45,53,26,30,34,19,18,21,42
2019-02-14 08:00:00,54,49,52,44,53,28,30,36,21,19,21,43
2019-02-14 09:00:00,54,50,52,44,53,32,31,38,22,18,21,42
2019-02-14 10:00:00,54,51,52,44,53,34,32,37,24,19,22,41
2019-02-14 11:00:00,55,52,52,45,53,37,33,39,25,20,23,41
2019-02-14 12:00:00,55,52,52,45,53,38,34,41,27,20,24,42
2019-02-14 13:00:00,55,52,52,46,53,40,33,43,30,19,25,43
2019-02-14 14:00:00,55,53,52,46,53,42,33,43,30,19,25,44
2019-02-14 15:00:00,55,53,52,46,53,43,32,45,31,20,26,42
2019-02-14 16:00:00,55,53,53,48,53,44,33,46,32,20,25,44
2019-02-14 17:00:00,55,53,53,48,53,45,34,47,32,20,26,45
2019-02-14 18:00:00,55,54,53,49,53,45,42,48,34,22,28,46
2019-02-14 19:00:00,54,54,53,51,53,46,44,48,33,22,29,51
2019-02-14 20:00:00,55,54,53,52,53,46,46,48,33,21,30,53
2019-02-14 21:00:00,55,54,53,52,53,47,47,51,34,21,31,53
2019-02-14 22:00:00,55,54,53,53,53,48,47,51,34,22,32,53
2019-02-14 23:00:00,55,54,53,53,53,49,48,51,36,24,33,52
2019-02-15 00:00:00,55,54,53,53,54,49,49,52,36,23,33,52
2019-02-15 01:00:00,56,54,53,52,54,48,50,52,35,24,33,52
2019-02-15 02:00:00,55,54,52,52,54,47,51,52,37,24,34,52
2019-02-15 03:00:00,55,54,52,52,54,48,51,52,37,26,35,52
2019-02-15 04:00:00,55,54,52,52,54,48,51,52,37,27,35,52
2019-02-15 05:00:00,55,53,52,51,54,47,51,52,38,27,34,53
2019-02-15 06:00:00,55,53,52,51,54,46,51,53,40,28,33,53
2019-02-15 07:00:00,55,53,52,51,54,45,51,53,41,28,32,52
2019-02-15 08:00:00,55,53,52,51,54,44,51,53,42,28,31,52
2019-02-15 09:00:00,55,53,52,51,54,42,51,53,40,29,32,52
2019-02-15 10:00:00,55,53,52,51,54,41,51,53,39,28,30,52
2019-02-15 11:00:00,55,53,52,51,54,41,49,53,38,27,29,52
2019-02-15 12:00:00,55,53,52,52,54,42,48,52,38,29,27,52
2019-02-15 13:00:00,54,53,52,52,54,41,47,52,36,31,25,51
2019-02-15 14:00:00,54,53,52,52,54,42,46,52,36,31,25,51
2019-02-15 15:00:00,54,53,52,53,54,42,46,52,35,30,23,50
2019-02-15 16:00:00,54,53,52,53,54,42,46,52,34,29,24,49
2019-02-15 17:00:00,54,53,52,53,54,43,47,52,34,29,24,49
2019-02-15 18:00:00,55,53,52,53,54,43,38,52,34,27,23,47
2019-02-15 19:00:00,55,53,52,52,54,42,35,52,35,26,22,42
2019-02-15 20:00:00,55,53,53,52,54,41,33,52,35,27,21,30
2019-02-15 21:00:00,56,54,53,52,54,41,32,52,35,27,19,28
2019-02-15 22:00:00,56,54,53,51,54,41,31,52,35,28,18,28
2019-02-15 23:00:00,56,54,53,51,54,40,29,52,35,27,18,28
2019-02-16 00:00:00,56,54,54,51,54,41,28,52,36,27,17,28
2019-02-16 01:00:00,56,54,54,51,54,41,28,52,36,27,16,27
2019-02-16 02:00:00,56,54,54,51,54,42,28,52,34,27,16,26
2019-02-16 03:00:00,56,54,54,51,54,42,27,52,34,26,15,27
2019-02-16 04:00:00,56,54,55,51,54,42,27,52,35,25,15,26
2019-02-16 05:00:00,56,54,55,51,54,42,27,52,34,25,15,25
2019-02-16 06:00:00,56,54,55,52,54,42,27,51,31,24,15,23
2019-02-16 07:00:00,57,54,55,52,54,43,26,51,30,24,15,24
2019-02-16 08:00:00,57,55,55,52,54,41,26,51,28,24,15,25
2019-02-16 09:00:00,56,55,55,52,54,41,26,52,32,23,16,26
2019-02-16 10:00:00,56,56,55,52,54,40,24,52,32,23,16,27
2019-02-16 11:00:00,57,55,55,52,54,38,25,51,31,22,16,27
2019-02-16 12:00:00,57,55,55,51,54,37,27,51,30,21,18,27
2019-02-16 13:00:00,57,55,55,51,54,34,31,51,30,19,19,27
2019-02-16 14:00:00,57,55,55,52,54,31,31,49,30,19,19,28
2019-02-16 15:00:00,57,55,55,52,54,31,31,50,30,19,20,30
2019-02-16 16:00:00,57,55,55,52,54,30,29,48,30,18,19,31
2019-02-16 17:00:00,57,55,55,53,54,28,29,48,29,18,18,30
2019-02-16 18:00:00,57,55,54,53,54,27,29,47,29,18,17,30
2019-02-16 19:00:00,56,55,54,53,54,26,29,47,31,18,17,31
2019-02-16 20:00:00,56,55,54,53,54,26,29,46,34,18,17,31
2019-02-16 21:00:00,56,55,54,53,54,25,30,46,35,19,17,31
2019-02-16 22:00:00,56,55,54,53,54,25,30,44,36,20,17,32
2019-02-16 23:00:00,56,56,54,53,54,25,32,43,36,21,18,32
2019-02-17 00:00:00,56,56,54,53,55,23,32,43,36,22,18,32
2019-02-17 01:00:00,56,56,54,53,55,23,31,42,36,22,19,33
2019-02-17 02:00:00,56,56,54,53,55,23,30,39,36,22,19,32
2019-02-17 03:00:00,56,56,54,53,55,24,30,39,35,22,18,31
2019-02-17 04:00:00,57,57,54,53,55,25,31,39,34,22,18,31
2019-02-17 05:00:00,56,57,54,53,55,23,30,39,34,23,18,32
2019-02-17 06:00:00,57,57,54,53,55,23,30,40,34,23,18,32
2019-02-17 07:00:00,57,58,53,53,55,21,31,40,34,23,18,33
2019-02-17 08:00:00,57,58,53,53,55,21,30,38,35,23,18,32
2019-02-17 09:00:00,58,57,53,53,55,22,30,38,32,22,18,31
2019-02-17 10:00:00,58,57,53,53,55,22,31,43,32,24,18,30
2019-02-17 11:00:00,58,57,53,53,55,23,31,44,32,24,18,30
2019-02-17 12:00:00,58,57,53,53,55,24,30,45,32,24,17,30
2019-02-17 13:00:00,58,57,52,53,55,27,26,46,32,24,17,29
2019-02-17 14:00:00,58,57,52,51,55,28,29,46,32,23,18,28
2019-02-17 15:00:00,58,57,52,51,55,29,27,45,32,24,19,27
2019-02-17 16:00:00,58,56,52,51,55,30,29,45,32,24,19,27
2019-02-17 17:00:00,58,56,52,49,55,31,28,44,32,25,19,26
2019-02-17 18:00:00,59,56,52,48,55,30,30,44,32,26,19,26
2019-02-17 19:00:00,59,56,53,47,55,31,32,43,29,26,19,26
2019-02-17 20:00:00,60,56,52,49,55,32,31,43,26,25,18,26
2019-02-17 21:00:00,59,57,52,49,55,33,31,43,26,24,17,27
2019-02-17 22:00:00,58,57,52,51,55,33,30,43,25,21,16,26
2019-02-17 23:00:00,58,57,52,50,55,34,29,45,24,20,16,26
2019-02-18 00:00:00,57,56,52,49,55,35,28,44,23,18,16,26
2019-02-18 01:00:00,57,56,52,49,55,35,28,43,24,18,15,26
2019-02-18 02:00:00,57,55,52,49,55,34,29,44,25,18,14,26
2019-02-18 03:00:00,58,56,52,48,55,34,28,44,25,18,15,27
2019-02-18 04:00:00,58,55,52,47,55,32,27,42,24,17,16,26
2019-02-18 05:00:00,57,55,52,48,55,33,27,41,24,16,16,26
2019-02-18 06:00:00,57,55,51,48,55,33,27,39,23,16,17,27
2019-02-18 07:00:00,57,54,51,46,55,33,27,39,23,16,16,26
2019-02-18 08:00:00,57,54,51,45,55,32,27,38,22,16,16,27
2019-02-18 09:00:00,56,54,51,42,55,31,27,37,21,16,16,28
2019-02-18 10:00:00,56,54,51,42,55,30,26,32,22,14,16,28
2019-02-18 11:00:00,56,54,51,40,55,29,26,29,22,15,16,28
2019-02-18 12:00:00,56,54,51,40,55,29,26,28,22,15,16,28
2019-02-18 13:00:00,56,54,51,39,55,26,26,29,23,16,15,29
2019-02-18 14:00:00,56,53,50,40,55,26,24,29,24,15,16,30
2019-02-18 15:00:00,56,53,49,39,55,25,27,29,24,15,15,30
2019-02-18 16:00:00,55,54,50,37,55,25,25,29,25,14,15,31
2019-02-18 17:00:00,55,53,49,35,55,24,26,31,25,13,14,32
2019-02-18 18:00:00,55,54,48,34,55,24,26,32,25,13,14,34
2019-02-18 19:00:00,55,53,45,34,55,24,25,33,25,14,15,34
2019-02-18 20:00:00,55,53,44,31,55,23,28,34,24,15,15,35
2019-02-18 21:00:00,55,53,44,29,55,22,29,34,24,16,16,35
2019-02-18 22:00:00,55,52,44,29,55,21,29,34,23,16,16,37
2019-02-18 23:00:00,55,52,45,30,55,21,29,34,22,15,17,38
2019-02-19 00:00:00,55,52,43,30,56,19,31,34,23,16,20,40
2019-02-19 01:00:00,55,53,41,30,56,20,31,34,22,15,22,41
2019-02-19 02:00:00,55,53,41,30,56,20,31,34,22,15,23,42
2019-02-19 03:00:00,55,52,40,31,56,21,32,34,23,16,23,45
2019-02-19 04:00:00,55,52,38,32,56,22,33,34,23,16,23,47
2019-02-19 05:00:00,55,52,38,31,56,23,33,35,23,16,24,48
2019-02-19 06:00:00,55,52,39,32,56,24,33,36,24,16,24,49
2019-02-19 07:00:00,54,52,40,32,56,25,32,36,25,17,25,50
2019-02-19 08:00:00,54,52,40,33,56,28,32,37,25,17,25,51
2019-02-19 09:00:00,54,52,40,36,56,31,32,36,27,17,26,51
2019-02-19 10:00:00,54,52,40,36,56,32,32,36,28,19,26,52
2019-02-19 11:00:00,55,52,41,40,56,33,31,38,29,19,26,52
2019-02-19 12:00:00,55,52,43,42,56,33,32,39,29,19,26,52
2019-02-19 13:00:00,55,52,45,42,56,34,30,40,31,19,27,52
2019-02-19 14:00:00,55,52,47,41,56,35,30,41,30,19,28,52
2019-02-19 15:00:00,55,52,48,40,56,36,30,42,30,20,27,52
2019-02-19 16:00:00,54,52,47,40,56,38,32,43,30,20,27,52
2019-02-19 17:00:00,54,52,48,40,56,39,31,44,29,21,27,52
2019-02-19 18:00:00,53,51,51,41,56,40,30,46,30,21,28,52
2019-02-19 19:00:00,53,52,51,42,56,40,32,47,31,21,30,52
2019-02-19 20:00:00,52,52,52,43,56,40,34,47,31,22,32,52
2019-02-19 21:00:00,53,52,52,43,56,41,38,49,32,22,32,52
2019-02-19 22:00:00,53,51,53,43,56,42,42,49,33,23,34,51
2019-02-19 23:00:00,52,52,53,43,56,43,43,51,33,24,34,51
2019-02-20 00:00:00,52,52,54,44,56,44,44,52,34,24,32,51
2019-02-20 01:00:00,52,52,54,44,56,44,44,52,34,25,31,51
2019-02-20 02:00:00,52,52,54,46,56,44,45,52,34,26,32,51
2019-02-20 03:00:00,52,52,54,46,56,44,44,52,35,27,33,50
2019-02-20 04:00:00,52,53,54,48,56,44,45,53,36,28,34,50
2019-02-20 05:00:00,52,53,55,50,56,44,46,53,37,29,35,51
2019-02-20 06:00:00,51,53,55,51,56,43,46,53,37,30,34,51
2019-02-20 07:00:00,51,53,55,51,56,44,47,54,39,30,34,51
2019-02-20 08:00:00,48,53,55,52,56,42,47,54,40,31,35,49
2019-02-20 09:00:00,49,53,55,52,56,40,49,54,40,33,35,46
2019-02-20 10:00:00,48,53,55,52,56,40,50,55,40,33,36,45
2019-02-20 11:00:00,48,53,54,51,56,41,50,55,40,34,37,45
2019-02-20 12:00:00,47,54,54,50,56,42,49,55,40,35,38,45
2019-02-20 13:00:00,46,54,54,50,56,43,50,55,38,35,37,45
2019-02-20 14:00:00,41,54,54,50,56,42,50,55,39,36,36,45
2019-02-20 15:00:00,34,54,54,50,56,40,49,55,39,36,36,44
2019-02-20 16:00:00,33,54,54,50,56,39,49,55,40,36,37,45
2019-02-20 17:00:00,35,54,54,51,56,41,49,55,41,37,38,45
2019-02-20 18:00:00,37,55,54,51,56,40,49,55,41,39,37,46
2019-02-20 19:00:00,39,55,54,52,56,41,46,55,40,39,36,45
2019-02-20 20:00:00,38,55,54,52,56,42,42,55,39,38,35,44
2019-02-20 21:00:00,39,55,53,52,56,42,36,55,38,38,36,44
2019-02-20 22:00:00,39,55,53,52,56,42,32,55,38,38,36,53
2019-02-20 23:00:00,40,56,52,52,56,42,31,55,38,37,36,53
2019-02-21 00:00:00,41,56,52,52,57,42,28,55,37,37,36,53
2019-02-21 01:00:00,42,55,52,52,57,42,27,54,36,36,36,53
2019-02-21 02:00:00,43,56,51,51,57,43,25,55,36,35,36,53
2019-02-21 03:00:00,44,56,51,51,57,43,26,54,34,33,35,53
2019-02-21 04:00:00,45,55,49,51,57,43,24,54,33,32,35,53
2019-02-21 05:00:00,47,55,48,51,57,43,23,53,32,32,34,52
2019-02-21 06:00:00,48,55,48,51,57,41,23,53,31,30,34,52
2019-02-21 07:00:00,50,55,48,51,57,40,22,53,28,30,33,52
2019-02-21 08:00:00,51,55,50,51,57,39,22,52,26,28,33,52
2019-02-21 09:00:00,51,55,49,51,57,37,22,52,24,27,31,52
2019-02-21 10:00:00,51,56,50,51,57,37,21,51,22,27,31,52
2019-02-21 11:00:00,51,56,51,51,57,35,22,51,20,25,30,52
2019-02-21 12:00:00,51,56,51,51,57,33,22,49,20,24,28,51
2019-02-21 13:00:00,52,56,51,52,57,31,24,47,19,23,28,51
2019-02-21 14:00:00,52,56,51,52,57,32,24,46,20,24,28,51
2019-02-21 15:00:00,51,56,52,52,57,33,22,45,18,23,28,51
2019-02-21 16:00:00,51,56,52,52,57,32,23,43,18,23,26,51
2019-02-21 17:00:00,51,57,52,52,57,31,23,42,17,21,26,51
2019-02-21 18:00:00,51,56,52,52,57,30,22,41,16,20,25,51
2019-02-21 19:00:00,51,56,52,52,57,30,23,40,16,19,25,51
2019-02-21 20:00:00,52,56,52,52,57,29,25,42,17,19,24,52
2019-02-21 21:00:00,51,56,52,52,57,28,27,46,17,19,24,51
2019-02-21 22:00:00,51,56,52,52,57,28,27,49,17,18,23,35
2019-02-21 23:00:00,51,56,52,53,57,27,28,51,19,19,23,36
2019-02-22 00:00:00,51,56,52,53,57,27,29,52,19,20,22,36
2019-02-22 01:00:00,51,55,53,53,57,27,29,52,19,21,21,36
2019-02-22 02:00:00,51,55,54,53,57,26,30,52,19,21,19,36
2019-02-22 03:00:00,51,55,54,54,57,25,30,52,19,23,18,36
2019-02-22 04:00:00,51,55,54,54,57,25,30,53,20,23,16,35
2019-02-22 05:00:00,51,55,54,53,57,24,30,53,20,23,17,37
2019-02-22 06:00:00,51,56,54,53,57,25,31,54,21,24,18,39
2019-02-22 07:00:00,51,56,54,53,57,25,31,54,22,25,17,40
2019-02-22 08:00:00,52,56,54,53,57,26,31,55,24,25,19,42
2019-02-22 09:00:00,52,56,54,53,57,29,33,55,25,25,20,45
2019-02-22 10:00:00,52,55,54,53,57,30,34,55,27,25,21,45
2019-02-22 11:00:00,52,55,54,53,57,31,35,56,30,27,24,47
2019-02-22 12:00:00,52,55,54,53,57,32,36,56,29,27,26,48
2019-02-22 13:00:00,52,55,54,53,57,32,35,56,29,28,27,49
2019-02-22 14:00:00,52,56,54,53,57,31,36,57,30,28,28,50
2019-02-22 15:00:00,52,55,54,53,57,32,37,57,31,28,29,51
2019-02-22 16:00:00,52,55,54,53,57,33,35,57,32,29,30,51
2019-02-22 17:00:00,52,55,54,53,57,33,35,58,32,30,30,51
2019-02-22 18:00:00,52,55,54,53,57,34,36,58,32,31,31,51
2019-02-22 19:00:00,52,55,54,53,57,35,39,58,33,32,32,51
2019-02-22 20:00:00,52,55,54,53,57,35,38,58,33,32,33,51
2019-02-22 21:00:00,52,55,54,52,57,36,38,57,35,31,31,51
2019-02-22 22:00:00,52,56,55,52,57,37,39,56,34,33,33,51
2019-02-22 23:00:00,52,56,55,52,57,36,38,55,34,33,34,51
2019-02-23 00:00:00,52,56,55,52,58,37,38,55,35,34,34,51
2019-02-23 01:00:00,52,57,54,52,58,37,38,54,35,35,34,50
2019-02-23 02:00:00,52,57,53,52,58,38,38,54,36,36,36,50
2019-02-23 03:00:00,53,57,53,51,58,38,38,54,36,37,38,50
2019-02-23 04:00:00,53,57,53,50,58,38,39,53,37,38,39,51
2019-02-23 05:00:00,53,57,53,49,58,39,39,53,38,39,39,51
2019-02-23 06:00:00,53,57,53,49,58,40,38,53,39,40,40,50
2019-02-23 07:00:00,53,57,53,49,58,40,38,52,39,43,40,50
2019-02-23 08:00:00,53,57,53,50,58,39,38,52,39,44,38,48
2019-02-23 09:00:00,53,57,53,50,58,37,37,52,40,45,36,46
2019-02-23 10:00:00,52,57,54,51,58,38,36,52,39,45,36,46
2019-02-23 11:00:00,52,58,54,51,58,38,34,52,38,45,36,45
2019-02-23 12:00:00,52,57,54,51,58,37,34,51,38,46,34,46
2019-02-23 13:00:00,52,57,54,50,58,37,34,51,40,47,33,46
2019-02-23 14:00:00,52,56,54,48,58,39,33,51,37,46,32,44
2019-02-23 15:00:00,52,56,54,47,58,37,32,51,36,47,32,43
2019-02-23 16:00:00,52,56,54,47,58,37,33,49,37,48,31,42
2019-02-23 17:00:00,52,56,54,48,58,36,33,48,37,49,31,41
2019-02-23 18:00:00,52,56,54,49,58,36,30,47,37,47,30,41
2019-02-23 19:00:00,52,56,54,48,58,35,27,45,38,46,30,40
2019-02-23 20:00:00,52,56,54,48,58,35,27,45,37,48,29,40
2019-02-23 21:00:00,52,56,55,47,58,35,26,45,36,49,30,40
2019-02-23 22:00:00,52,56,54,47,58,34,24,46,36,48,27,41
2019-02-23 23:00:00,51,56,55,46,58,34,24,46,35,47,27,41
2019-02-24 00:00:00,51,56,55,48,58,34,24,47,34,46,27,42
2019-02-24 01:00:00,51,56,55,47,58,33,24,48,34,45,28,44
2019-02-24 02:00:00,51,56,55,48,58,33,24,49,34,43,27,45
2019-02-24 03:00:00,51,56,55,49,58,33,24,50,33,41,26,45
2019-02-24 04:00:00,50,55,55,50,58,33,24,51,33,40,25,44
2019-02-24 05:00:00,49,55,56,49,58,33,24,51,32,39,26,43
2019-02-24 06:00:00,49,55,56,49,58,33,24,51,32,37,25,42
2019-02-24 07:00:00,48,55,56,49,58,34,24,51,32,34,26,41
2019-02-24 08:00:00,49,55,56,48,58,34,24,52,32,33,27,42
2019-02-24 09:00:00,51,55,56,47,58,36,25,52,30,31,28,41
2019-02-24 10:00:00,51,55,55,49,58,35,24,52,31,30,27,39
2019-02-24 11:00:00,50,54,55,49,58,36,25,52,32,29,26,38
2019-02-24 12:00:00,50,54,55,49,58,36,24,52,31,27,26,37
2019-02-24 13:00:00,51,54,55,49,58,37,24,52,30,26,26,35
2019-02-24 14:00:00,51,54,55,50,58,36,24,52,31,26,26,34
2019-02-24 15:00:00,51,55,55,51,58,37,24,52,31,25,25,34
2019-02-24 16:00:00,50,55,55,51,58,37,23,51,30,23,25,33
2019-02-24 17:00:00,50,55,55,50,58,37,23,49,30,22,26,33
2019-02-24 18:00:00,47,56,55,50,58,36,25,47,28,23,26,32
2019-02-24 19:00:00,47,55,56,51,58,36,24,45,28,23,26,31
2019-02-24 20:00:00,45,55,56,51,58,36,23,44,28,20,26,31
2019-02-24 21:00:00,45,55,55,51,58,36,23,42,30,20,25,29
2019-02-24 22:00:00,44,55,55,51,58,35,23,41,29,20,25,28
2019-02-24 23:00:00,43,56,55,51,58,36,23,40,29,20,24,28
2019-02-25 00:00:00,43,54,56,48,58,35,22,38,29,20,23,26
2019-02-25 01:00:00,43,54,56,47,58,35,22,36,28,20,23,25
2019-02-25 02:00:00,43,54,56,44,58,34,22,35,27,20,23,22
2019-02-25 03:00:00,43,54,56,43,58,34,22,34,27,20,24,22
2019-02-25 04:00:00,42,54,56,41,58,34,21,32,27,20,24,21
2019-02-25 05:00:00,41,54,56,41,58,33,21,30,27,20,23,21
2019-02-25 06:00:00,41,54,55,40,58,33,21,29,26,21,23,21
2019-02-25 07:00:00,41,54,55,38,58,32,22,27,25,22,23,21
2019-02-25 08:00:00,39,54,55,38,58,30,22,24,24,22,22,22
2019-02-25 09:00:00,38,54,56,42,58,30,21,22,23,23,22,24
2019-02-25 10:00:00,36,54,56,39,58,29,21,21,21,25,22,27
2019-02-25 11:00:00,35,54,55,39,58,30,22,18,20,25,24,30
2019-02-25 12:00:00,34,55,55,40,58,31,21,17,21,25,24,32
2019-02-25 13:00:00,32,55,56,40,58,31,21,16,24,25,25,33
2019-02-25 14:00:00,32,55,56,41,58,33,21,16,24,24,25,35
2019-02-25 15:00:00,31,54,56,42,58,33,21,20,24,26,26,36
2019-02-25 16:00:00,32,54,55,41,58,35,21,22,25,27,26,38
2019-02-25 17:00:00,33,54,55,41,58,35,21,24,26,27,28,39
2019-02-25 18:00:00,34,54,55,41,58,36,21,28,27,27,28,39
2019-02-25 19:00:00,35,55,55,40,58,37,21,31,28,29,27,40
2019-02-25 20:00:00,36,54,54,39,58,37,21,32,28,29,29,42
2019-02-25 21:00:00,38,54,54,39,58,36,21,34,28,30,31,45
2019-02-25 22:00:00,38,54,54,39,58,37,22,36,28,31,31,47
2019-02-25 23:00:00,39,54,54,39,58,37,23,37,29,32,32,48
2019-02-26 00:00:00,39,55,53,42,59,37,24,39,29,32,32,48
2019-02-26 01:00:00,39,55,53,44,59,36,25,42,31,33,31,49
2019-02-26 02:00:00,39,55,53,47,59,37,27,44,33,33,31,51
2019-02-26 03:00:00,40,55,53,50,59,38,28,46,35,34,32,51
2019-02-26 04:00:00,40,55,53,51,59,38,30,48,35,34,31,51
2019-02-26 05:00:00,41,55,53,52,59,38,30,50,36,34,32,51
2019-02-26 06:00:00,41,56,53,52,59,39,30,51,38,34,31,51
2019-02-26 07:00:00,41,56,53,53,59,41,30,52,39,35,31,51
2019-02-26 08:00:00,43,55,53,53,59,45,30,52,39,36,32,51
2019-02-26 09:00:00,43,56,52,53,59,48,31,52,41,37,31,51
2019-02-26 10:00:00,44,56,52,53,59,48,31,52,43,36,32,51
2019-02-26 11:00:00,45,56,52,53,59,47,31,53,42,38,31,50
